endTime,artistName,trackName,msPlayed
2022-07-05 14:24,Chase Holfelder,Animal,733
2022-07-05 14:25,Carlos Rafael Rivera,The Final Game,1067
2022-07-05 14:25,Fleurie,Soldier,23
2022-07-05 14:25,Toploader,Dancing in the Moonlight,59356
2022-07-05 14:25,James Blunt,Bonfire Heart,23
2022-07-05 14:25,Michael Kiwanuka,Cold Little Heart - Radio Edit,882
2022-07-05 14:25,Adele,Rolling in the Deep,700
2022-07-05 14:25,The Cardigans,My Favourite Game,388
2022-07-05 14:25,Daughter,Youth,60
2022-07-05 14:25,Degiheugi,Betty,23
2022-07-05 14:25,Barns Courtney,Babylon,1997
2022-07-05 14:25,Oasis,Stop Crying Your Heart Out,2396
2022-07-05 14:29,Stromae,L’enfer,1533
2022-07-05 14:29,Videoclub,Amour plastique,223174
2022-07-05 14:43,Videoclub,Amour plastique,207384
2022-07-05 16:38,SirLofi,Queen of Disaster,4969
2022-07-05 16:42,Blondie,Heart Of Glass,252186
2022-07-05 16:43,Ari Hest,After the Thunder,83758
2022-07-05 16:46,Silverberg,Gettin' Wild,194307
2022-07-05 16:47,The Flamingos,I Only Have Eyes for You,4504
2022-07-05 16:47,Morgan,Sargento de Hierro,45542
2022-07-05 16:47,Sia,Chandelier,2716
2022-07-05 16:50,Maxence Cyrin,Where Is My Mind,165160
2022-07-05 16:51,Lana Del Rey,West Coast,37688
2022-07-05 16:53,Gert Taberner,Fallen,4458
2022-07-05 16:53,The Mamas & The Papas,California Dreamin' - Single Version,2043
2022-07-05 16:53,Lana Del Rey,Ultraviolence,1718
2022-07-05 16:54,League of Legends,Warriors,2902
2022-07-05 16:54,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),70867
2022-07-05 16:54,Sia,Elastic Heart - Piano Version,835
2022-07-05 16:56,The Score,Higher,1021
2022-07-05 16:56,Harry Styles,Sign of the Times,1369
2022-07-05 16:56,Winter Aid,The Wisp Sings,104652
2022-07-05 16:56,Cults,Bad Things,1253
2022-07-05 16:56,Imagine Dragons,Birds (feat. Elisa),1300
2022-07-05 16:56,Marvin Gaye,Ain't No Mountain High Enough,928
2022-07-05 16:58,Nothing But Thieves,Crazy,113545
2022-07-05 16:59,Bonnie Tyler,Total Eclipse of the Heart,49830
2022-07-05 17:02,Panic! At The Disco,House of Memories,208706
2022-07-05 17:06,Bryce Fox,Horns,217625
2022-07-05 17:10,Kodaline,Hell Froze Over,225573
2022-07-05 17:13,KALEO,Skinny,222316
2022-07-05 17:14,Ritt Momney,Put Your Records On,737
2022-07-05 17:14,Lana Del Rey,Pretty When You Cry,1207
2022-07-05 17:14,Lana Del Rey,Body Electric,2937
2022-07-05 17:14,Grace Carter,Wicked Game,1073
2022-07-05 17:14,Hans Zimmer,Arrakeen,59036
2022-07-05 17:14,Family of the Year,Hero,760
2022-07-05 17:14,Hans Zimmer,Bene Gesserit,917
2022-07-05 17:18,Cold War Kids,All This Could Be Yours,188546
2022-07-05 17:20,Bob Dylan,Blowin' in the Wind,165426
2022-07-05 17:24,The Neighbourhood,A Little Death,209706
2022-07-05 17:48,El Cuarteto De Nos,Ya No Se Que Hacer Conmigo,1021
2022-07-05 17:48,At Dawn,Between,2554
2022-07-05 17:48,SirLofi,Queen of Disaster,158295
2022-07-05 17:48,Leiva,Sincericidio,882
2022-07-05 17:48,Will Driving West,The Breakout,1416
2022-07-05 17:48,Daughter,Youth,905
2022-07-05 17:51,Harry Styles,As It Was,1091
2022-07-05 17:51,Leiva,Superpoderes,4458
2022-07-05 17:51,My Sun and Stars,Change the World,150024
2022-07-05 17:51,Taburete,Mariposas (Studio Live),1462
2022-07-05 17:51,Elena Arena,Toxic - Yael Naim Version,3529
2022-07-05 17:54,Måneskin,VENT'ANNI,1509
2022-07-05 17:54,Isak Danielson,Religion,179652
2022-07-05 17:54,Leiva,Breaking Bad,2670
2022-07-05 17:54,Clint Mansell,Creep,952
2022-07-05 17:54,MARINA,The Family Jewels,1369
2022-07-05 18:06,KALEO,I Want More,1091
2022-07-05 18:06,Juke Ross,Colour Me,975
2022-07-05 18:06,Måneskin,CORALINE,4295
2022-07-05 18:06,Clint Mansell,Creep,83963
2022-07-05 18:06,Elliot Moss,Slip,2066
2022-07-05 18:06,MARINA,The Family Jewels,1044
2022-07-05 18:06,Ocie Elliott,"I Got You, Honey",882
2022-07-05 18:06,Sidecars,Fan de Ti,1323
2022-07-05 18:09,KALEO,I Want More,166719
2022-07-05 18:09,Chase Holfelder,Under Pressure,1346
2022-07-05 18:09,Elliot Moss,Slip,1393
2022-07-05 18:09,Gregory Alan Isakov,Chemicals,952
2022-07-05 18:09,The White Stripes,Seven Nation Army,650
2022-07-05 18:09,Lana Del Rey,Diet Mountain Dew,998
2022-07-05 18:13,Hozier,Nina Cried Power,225306
2022-07-05 18:35,The Neighbourhood,Sweater Weather,1857
2022-07-05 18:35,The Script,Superheroes,15696
2022-07-05 18:35,Hollow Coves,The Open Road,1253
2022-07-05 18:35,Tom Odell,Can't Pretend,812
2022-07-05 18:35,Morgan,Volver - Bonus Track,1346
2022-07-05 18:35,Black Pumas,Colors,1207
2022-07-05 18:35,Shouse,Love Tonight,998
2022-07-05 18:35,Passenger,Let Her Go,1184
2022-07-05 18:35,Lana Del Rey,Blue Velvet,1044
2022-07-05 18:35,Arctic Monkeys,I Wanna Be Yours,108537
2022-07-05 18:35,Morat,Besos En Guerra,859
2022-07-05 18:35,Oasis,Live Forever - Remastered,3529
2022-07-05 18:35,Barns Courtney,Never Let You Down,1834
2022-07-05 18:35,The Lumineers,Sleep On The Floor,2205
2022-07-05 18:35,Imagine Dragons,Radioactive,928
2022-07-05 18:35,Holly Humberstone,Drop Dead,1160
2022-07-05 18:37,XXXTENTACION,Revenge,78228
2022-07-05 18:38,Matt Maeson,Dancing After Death - Stripped,61091
2022-07-05 18:38,Chica Sobresalto,Adrenalina,1764
2022-07-05 18:43,Beach House,Space Song,320466
2022-07-05 18:43,John Newman,Love Me Again,17510
2022-07-05 18:59,Okean Elzy,Місто весни,28212
2022-07-06 06:43,KALEO,I Want More - Live at Skálholt,2680
2022-07-06 06:43,KALEO,I Want More - Live at Skálholt,753
2022-07-06 06:43,Tessa Violet,Words Ain't Enough,0
2022-07-06 06:43,Ghost Hounds,Bad News,0
2022-07-06 06:43,The Dip,Paddle to the Stars,740
2022-07-06 06:43,Matt Maeson,Hallucinogenics (feat. Lana Del Rey),0
2022-07-06 06:43,Bahamas,Modern Man (feat. Madison Cunningham),1948
2022-07-06 06:43,M83,Train to Pluton,0
2022-07-06 06:43,Surf Curse,Freaks,0
2022-07-06 06:43,Wilco,Falling Apart (Right Now),0
2022-07-06 06:43,Keb' Mo',Good To Be (Home Again),0
2022-07-06 06:43,Vincent Neil Emerson,Texas Moon,0
2022-07-06 08:44,mxmtoon,creep,210600
2022-07-06 08:48,KALEO,Alter Ego,25420
2022-07-06 09:02,Radiohead,Exit Music (For A Film),216641
2022-07-06 09:06,Seafret,Atlantis,229173
2022-07-06 09:19,Imagine Dragons,Bleeding Out,170852
2022-07-06 11:35,Chase Holfelder,Let's Hurt Tonight,1599
2022-07-06 11:35,Passa Porto,Aereo,25283
2022-07-06 11:35,Lana Del Rey,Million Dollar Man,231573
2022-07-06 11:36,Sam Smith,I'm Not The Only One,741
2022-07-06 11:36,Tom Odell,Can't Pretend,0
2022-07-06 11:36,Cassius,Toop Toop,746
2022-07-06 11:36,KALEO,I Can't Go on Without You,3532
2022-07-06 11:36,Hayden Calnin,For My Help,49344
2022-07-06 11:36,Sam Tinnesz,Ready Set Let's Go,1687
2022-07-06 11:36,Mumford & Sons,Broken Crown,796
2022-07-06 11:37,2WEI,Survivor,608
2022-07-06 11:37,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",591
2022-07-06 11:37,Frank Sinatra,That's Life - Remastered 2008,4495
2022-07-06 11:37,City and Colour,The Way It Used to Be - Bonus,1313
2022-07-06 11:37,Maxence Cyrin,Where Is My Mind,967
2022-07-06 11:37,Hozier,Sedated,844
2022-07-06 11:38,Lana Del Rey,Summertime Sadness,1259
2022-07-06 11:38,Leiva,Breaking Bad,110890
2022-07-06 11:38,Willyecho,Killer Inside of Me,1014
2022-07-06 11:39,Lana Del Rey,Dark But Just A Game,976
2022-07-06 11:39,Guitarricadelafuente,Conticinio,853
2022-07-06 11:39,Radiohead,How to Disappear Completely,1221
2022-07-06 11:39,Coldplay,We Never Change,766
2022-07-06 11:41,Lana Del Rey,Dark But Just A Game,159521
2022-07-06 13:05,Sebastian Yatra,Tacones Rojos - With John Legend,22130
2022-07-06 13:08,Sebastian Yatra,Tacones Rojos,189333
2022-07-06 13:09,Sebastian Yatra,Tacones Rojos,12446
2022-07-06 13:13,Måneskin,Beggin',211560
2022-07-06 13:14,Måneskin,Beggin',46120
2022-07-06 13:19,Mark Ronson,Uptown Funk (feat. Bruno Mars),23574
2022-07-06 13:19,Mark Ronson,Uptown Funk (feat. Bruno Mars),269666
2022-07-06 13:37,Imagine Dragons,Thunder,160020
2022-07-06 17:11,Surganova & Orkestr,Привыкай,7709
2022-07-06 17:11,Mathieu Saïkaly,Mama Oh I Swear,8289
2022-07-06 17:13,Cody Fry,Eleanor Rigby,48018
2022-07-06 19:16,Cody Fry,Eleanor Rigby,77763
2022-07-06 19:20,Pixies,Where Is My Mind? - Remastered,234973
2022-07-06 19:20,Holly Humberstone,Deep End,26726
2022-07-06 19:24,Cage The Elephant,Cigarette Daydreams,208760
2022-07-06 19:24,Gerry Rafferty,Right Down the Line,34944
2022-07-06 19:24,Matt Maeson,Hallucinogenics (feat. Lana Del Rey),6431
2022-07-06 19:28,Briston Maroney,Freakin' Out On the Interstate,251906
2022-07-06 19:29,Young the Giant,Cough Syrup,47665
2022-07-06 19:35,David Bowie,Heroes - 2017 Remaster,371413
2022-07-06 19:37,Stealers Wheel,Stuck In The Middle With You,66874
2022-07-06 19:43,David Bowie,Heroes - 2017 Remaster,371413
2022-07-06 19:43,Lizzy McAlpine,To the Mountains,19087
2022-07-06 19:49,David Bowie,Heroes - 2017 Remaster,371413
2022-07-06 19:51,Alvvays,"Archie, Marry Me",118468
2022-07-06 20:14,David Bowie,Heroes - 2017 Remaster,288322
2022-07-07 05:26,Panic! At The Disco,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet",956
2022-07-07 05:26,Sia,California Dreamin',1112
2022-07-07 05:26,Of Monsters and Men,Mountain Sound,23
2022-07-07 05:26,Gnarls Barkley,Crazy - Single Version,1008
2022-07-07 05:26,David Bowie,Heroes - 2017 Remaster,371413
2022-07-07 05:26,Tamer,Beautiful Crime,892
2022-07-07 05:26,Kansas,Dust in the Wind,11078
2022-07-07 05:26,Lana Del Rey,Cruel World,981
2022-07-07 05:26,Barns Courtney,Babylon,1411
2022-07-07 05:28,Panic! At The Disco,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet",135847
2022-07-07 05:31,Imagine Dragons,Next To Me,23
2022-07-07 05:31,Regina Spektor,Après Moi,0
2022-07-07 05:31,The Script,Superheroes,1549
2022-07-07 05:31,Alphaville,Forever Young,936
2022-07-07 05:31,Queen,We Are The Champions - Remastered 2011,933
2022-07-07 05:31,Edith Whiskers,Home,654
2022-07-07 05:31,Of Monsters and Men,Mountain Sound,151857
2022-07-07 05:31,SYML,Where's My Love,1436
2022-07-07 05:31,The Eastern Plain,My Last Song,1002
2022-07-07 05:31,Rusty Clanton,Neptune,1992
2022-07-07 05:31,Vetusta Morla,Maldita Dulzura,1843
2022-07-07 05:31,Taburete,Grillos,898
2022-07-07 05:31,M83,My Tears Are Becoming a Sea,722
2022-07-07 05:31,Lana Del Rey,National Anthem,23
2022-07-07 05:31,Taburete,El Último Baile de Dunas Mitchell,23
2022-07-07 05:31,Arctic Monkeys,Knee Socks,11898
2022-07-07 05:31,Kygo,Fragile,1146
2022-07-07 05:31,Hans Zimmer,Bene Gesserit,987
2022-07-07 05:31,KALEO,Alter Ego,2787
2022-07-07 05:32,Sam Tinnesz,Human,1705
2022-07-07 05:32,Florence + The Machine,Hunger,681
2022-07-07 05:35,AWOLNATION,Sail,215869
2022-07-07 05:40,David Bowie,Heroes - 2017 Remaster,285282
2022-07-07 05:41,Radiohead,Creep,91982
2022-07-07 05:42,Bonnie Tyler,Total Eclipse of the Heart,4100
2022-07-07 05:46,Amy Winehouse,Back To Black,241293
2022-07-07 05:46,The Score,Stronger,20410
2022-07-07 05:46,Vetusta Morla,23 de Junio,3478
2022-07-07 09:22,David Bowie,Heroes - 2017 Remaster,362420
2022-07-07 10:08,David Bowie,Heroes - 2017 Remaster,9271
2022-07-07 10:11,AnnenMayKantereit,Tom's Diner,6868
2022-07-07 10:24,David Bowie,Heroes - 2017 Remaster,139640
2022-07-07 16:06,David Bowie,Heroes - 2017 Remaster,371413
2022-07-07 16:07,Mr. Kilombo,Sinmigo,2688
2022-07-07 16:07,Sam Tinnesz,Wolves,94049
2022-07-07 16:17,David Bowie,Heroes - 2017 Remaster,291531
2022-07-07 16:42,Radiohead,Creep,190805
2022-07-07 18:18,David Bowie,Heroes - 2017 Remaster,148245
2022-07-08 05:29,Surganova & Orkestr,Привыкай,0
2022-07-08 05:29,David Bowie,Heroes - 2017 Remaster,118355
2022-07-08 05:29,Nickelback,Gotta Be Somebody,1608
2022-07-08 05:29,The Beatles,Eleanor Rigby - Remastered 2009,563
2022-07-08 05:29,Morat,Besos En Guerra,188
2022-07-08 05:29,Kansas,Dust in the Wind,31912
2022-07-08 05:29,The Lumineers,My Eyes,441
2022-07-08 05:30,Imagine Dragons,Next To Me,960
2022-07-08 05:30,Guitarricadelafuente,Conticinio,10249
2022-07-08 05:30,Tom Odell,Heal,0
2022-07-08 05:30,Duncan Laurence,Arcade,1158
2022-07-08 05:30,Iggy Pop,The Passenger,840
2022-07-08 05:30,The Mamas & The Papas,California Dreamin' - Single Version,136
2022-07-08 05:30,The Phantoms,Nothin' Like This,588
2022-07-08 05:32,Leiva,Como Si Fueras a Morir Mañana,119916
2022-07-08 05:32,Arctic Monkeys,Do I Wanna Know?,1374
2022-07-08 05:33,Telepathic Teddy Bear,Where Is My Mind,99435
2022-07-08 05:34,Los Caligaris,Kilómetros,3217
2022-07-08 05:34,Lana Del Rey,Summertime Sadness,850
2022-07-08 05:34,Sia,Courage to Change,1669
2022-07-08 05:34,Los Piratas,Promesas que no valen nada,989
2022-07-08 05:34,A Great Big World,Fall On Me,729
2022-07-08 05:34,Lana Del Rey,Watercolor Eyes - From “Euphoria” An HBO Original Series,2853
2022-07-08 05:34,Amy Winehouse,Back To Black,1463
2022-07-08 05:34,The Beatles,Hey Jude - Remastered 2009,3763
2022-07-08 05:34,Queen,Don't Stop Me Now - With Long-Lost Guitars,8134
2022-07-08 05:34,Zella Day,East of Eden,1598
2022-07-08 05:35,Pornofilmy,Я так соскучился,70990
2022-07-08 05:38,Drax Project,Catching Feelings (feat. SIX60),161819
2022-07-08 05:41,Stromae,L’enfer,189720
2022-07-08 05:41,La Oreja de Van Gogh,La Playa,9907
2022-07-08 05:44,Beach House,Space Song,163607
2022-07-08 09:24,Tom Grennan,City of Stars,3920
2022-07-08 12:31,Tom Grennan,City of Stars,59680
2022-07-08 15:17,Tom Grennan,City of Stars,143357
2022-07-08 15:20,Gregory Alan Isakov,Chemicals,199906
2022-07-08 15:24,Sia,Cheap Thrills (feat. Sean Paul),224813
2022-07-08 15:28,Fleurie,Soldier,225346
2022-07-08 15:34,The Beatles,Hey Jude - Remastered 2009,153312
2022-07-08 15:36,Tom Grennan,City of Stars,143357
2022-07-08 15:37,Andrew Bird,Pulaski at Night,28516
2022-07-08 15:37,Guitarricadelafuente,ABC,1024
2022-07-08 15:37,KALEO,Hey Gringo,1152
2022-07-08 15:37,Rag'n'Bone Man,Human,1280
2022-07-08 15:42,Lana Del Rey,Body Electric,24761
2022-07-08 15:42,Josefien,The End of the World,1451
2022-07-08 15:42,Harry Styles,As It Was,1109
2022-07-08 15:42,Oasis,Don't Look Back In Anger,287826
2022-07-08 15:42,Barns Courtney,Fire,2944
2022-07-08 15:42,KALEO,Free the Slave,4224
2022-07-08 15:42,Sia,Breathe Me,1237
2022-07-08 15:46,Cage The Elephant,Trouble,225973
2022-07-08 15:50,Zayde Wølf,Born Ready,229583
2022-07-08 15:53,Chase Holfelder,Under Pressure,187436
2022-07-08 16:02,Taylor Swift,Don’t Blame Me,236413
2022-07-08 16:06,Cage The Elephant,Cigarette Daydreams,208760
2022-07-08 16:08,Hozier,As It Was,146199
2022-07-08 16:27,Hozier,Sunlight,1365
2022-07-08 16:27,Hozier,Cherry Wine - Live,162432
2022-07-08 16:29,Tom Grennan,City of Stars,143357
2022-07-08 16:32,El Cuarteto De Nos,Ya No Se Que Hacer Conmigo,174308
2022-07-08 16:36,mxmtoon,creep,210600
2022-07-08 16:40,Hozier,Movement,237800
2022-07-08 16:43,Sia,Chandelier,216120
2022-07-08 16:45,Kodaline,One Day - 2014 Version,1195
2022-07-08 16:45,The Parrots,Maldito,110897
2022-07-08 16:46,Guitarricadelafuente,Sixtinain,1024
2022-07-08 16:46,Pornofilmy,Прости. Прощай. Привет,1195
2022-07-08 16:46,Gregory Alan Isakov,Master & A Hound,1237
2022-07-08 16:46,Bishop Briggs,River,56960
2022-07-08 16:46,Miki Núñez,Celébrate,384
2022-07-08 16:49,Florence + The Machine,You've Got The Love,168666
2022-07-08 16:55,Harry Styles,Sign of the Times,340706
2022-07-08 16:55,Degiheugi,Betty,46907
2022-07-08 16:58,The Hat,The Angry River (feat. Father John Misty and S.I. Istwa) [Theme From the HBO Series True Detective],175153
2022-07-08 16:59,Bishop Briggs,White Flag,57520
2022-07-08 17:05,The Amazing Devil,Farewell Wanderlust,328830
2022-07-08 17:08,Cage The Elephant,Cigarette Daydreams,208760
2022-07-08 17:10,Carlos Rafael Rivera,Beth Alone,122927
2022-07-08 17:14,Hozier,Sedated,207669
2022-07-08 17:17,Gareth Dunlop,Devil Like You,210261
2022-07-08 17:21,KALEO,My Fair Lady,223177
2022-07-08 18:16,Sia,Courage to Change,88110
2022-07-08 18:18,Tom Grennan,City of Stars,116715
2022-07-08 18:20,David Bowie,Heroes - 2017 Remaster,135253
2022-07-08 18:21,Empire of the Sun,Walking On A Dream,20224
2022-07-08 18:21,The Strokes,The Adults Are Talking,33195
2022-07-08 18:23,Mitski,Last Words of a Shooting Star,91349
2022-07-08 18:23,Cults,Always Forever,53312
2022-07-08 18:24,girl in red,we fell in love in october,8747
2022-07-08 18:25,Phoebe Bridgers,Motion Sickness,52565
2022-07-08 18:27,Crawlers,Come Over (Again),2347
2022-07-08 18:27,Asaf Avidan,My Tunnels Are Long And Dark These Days,85251
2022-07-08 18:31,Julia Stone,Winter on the Weekend,7723
2022-07-08 18:31,Asaf Avidan,My Tunnels Are Long And Dark These Days,219990
2022-07-08 18:31,Elan Noon,Spinning,9856
2022-07-08 18:32,Cosmo Sheldrake,Solar Waltz,10325
2022-07-08 18:32,Novemthree,Soil Binds Breath and Bone,25387
2022-07-08 18:32,Ricky Nelson,Lonesome Town,6485
2022-07-08 18:34,Rosa Lee Luna,Glass Moment,111616
2022-07-08 18:34,Maxence,Poids-Lourd,5803
2022-07-08 18:36,Areshi,When You Die,109696
2022-07-08 18:38,Dorothy,Wicked Ones,1195
2022-07-08 18:38,Mr. Kilombo,Sinmigo,14193
2022-07-08 18:38,The Beatles,Eleanor Rigby - Remastered 2009,126533
2022-07-08 18:38,Muse,Starlight,11520
2022-07-08 18:39,PVRIS,Loveless,9472
2022-07-08 18:39,YUNGBLUD,The Funeral - Acoustic,9131
2022-07-08 18:40,The Kooks,Seaside,99226
2022-07-08 18:41,KALEO,Way down We Go - Recorded at Spotify Studios NYC,44145
2022-07-08 18:45,The Civil Wars,Billie Jean,97109
2022-07-08 19:00,The 502s,Just A Little While,61640
2022-07-08 19:14,Asaf Avidan,My Tunnels Are Long And Dark These Days,12969
2022-07-08 19:14,Asaf Avidan,My Tunnels Are Long And Dark These Days,523
2022-07-08 19:14,The 502s,Just A Little While,162608
2022-07-08 19:31,Asaf Avidan,My Tunnels Are Long And Dark These Days,82160
2022-07-08 20:02,Asaf Avidan,My Tunnels Are Long And Dark These Days,101863
2022-07-08 21:40,Asaf Avidan,My Tunnels Are Long And Dark These Days,125900
2022-07-08 21:41,The Kooks,Seaside,16613
2022-07-08 21:41,The 502s,Just A Little While,72532
2022-07-08 21:42,David Bowie,Heroes - 2017 Remaster,47697
2022-07-08 21:44,Keane,Somewhere Only We Know,122108
2022-07-08 21:44,Ryan Adams,Wonderwall,7942
2022-07-08 21:44,Crowded House,Don't Dream It's Over,16437
2022-07-08 21:45,Guns N' Roses,November Rain,51348
2022-07-08 21:46,Paramore,The Only Exception,67634
2022-07-08 21:47,Incubus,Stellar - Acoustic,17016
2022-07-08 21:47,Andy Kamman,Fèath,2920
2022-07-08 21:48,mehro,pirate song,4750
2022-07-08 21:48,Gaia Rosica,Next to Nothing,77560
2022-07-08 22:00,Streaming Music Studios,"The Name of Life (From ""Spirited Away"") [Piano Version]",43954
2022-07-08 22:00,Sleeping At Last,"June 24, 2022: Parade of Planets",64863
2022-07-08 22:03,luvwn,Somewhere Now,148607
2022-07-09 00:46,Let's Find Out,Relaxing Rain Sounds for Deep Sleep | 2 Hours,2566920
2022-07-09 08:17,Asaf Avidan,My Tunnels Are Long And Dark These Days,272053
2022-07-09 08:17,Youth Group,Forever Young,983
2022-07-09 08:20,Coldplay,Fix You,8390
2022-07-09 08:20,The 502s,Just A Little While,162608
2022-07-09 08:25,Tom Grennan,City of Stars,30080
2022-07-09 08:27,Areshi,When You Die,119595
2022-07-09 08:28,Tom Grennan,City of Stars,95659
2022-07-09 08:32,Kodaline,One Day - 2014 Version,11929
2022-07-09 08:32,Videoclub,Amour plastique,227026
2022-07-09 08:35,RAIGN,Knocking on Heavens Door,151083
2022-07-09 08:39,Silverberg,Gettin' Wild,13604
2022-07-09 08:39,The Monkees,I'm a Believer - 2006 Remaster,896
2022-07-09 08:39,Videoclub,Amour plastique,227026
2022-07-09 08:39,Cigarettes After Sex,Nothing's Gonna Hurt You Baby,1408
2022-07-09 08:39,Gregory Alan Isakov,Liars,981
2022-07-09 08:42,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,173381
2022-07-09 08:43,Tones And I,Dance Monkey,83612
2022-07-09 08:43,KALEO,Alter Ego,1152
2022-07-09 08:43,Gregory Alan Isakov,Chemicals,1451
2022-07-09 08:46,The Neighbourhood,Sweater Weather,1280
2022-07-09 08:46,KALEO,Save Yourself,2048
2022-07-09 08:46,Guitarricadelafuente,Guantanamera,1835
2022-07-09 08:46,Eurythmics,Sweet Dreams (Are Made of This),5719
2022-07-09 08:46,Holly Humberstone,Drop Dead,177162
2022-07-09 09:17,Videoclub,Amour plastique,82560
2022-07-09 09:18,Asaf Avidan,My Tunnels Are Long And Dark These Days,80939
2022-07-09 09:24,The Civil Wars,Billie Jean,14512
2022-07-09 09:24,The 502s,Just A Little While,162608
2022-07-09 09:24,Marvin Gaye,Ain't No Mountain High Enough,2176
2022-07-09 09:26,KALEO,Way down We Go - Recorded at Spotify Studios NYC,92533
2022-07-09 09:28,Tom Grennan,City of Stars,143357
2022-07-09 09:29,Bonnie Tyler,Total Eclipse of the Heart,26103
2022-07-09 09:31,The Neighbourhood,Sweater Weather,1763
2022-07-09 09:31,Panic! At The Disco,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet",163182
2022-07-09 09:31,Hozier,Movement,3933
2022-07-09 09:34,Matt Maeson,Cringe,151589
2022-07-09 09:37,Chase Holfelder,Under Pressure,187436
2022-07-09 09:40,Miki Núñez,Escriurem,864
2022-07-09 09:40,Wolf Larsen,If I Be Wrong,135436
2022-07-09 09:40,Lana Del Rey,White Dress,1010
2022-07-09 09:44,Miki Núñez,Escriurem,225991
2022-07-09 09:45,Lana Del Rey,White Dress,94389
2022-07-09 09:49,KALEO,Backbone,232529
2022-07-09 09:52,Hurts,Voices,658
2022-07-09 09:52,KALEO,Free the Slave,175449
2022-07-09 09:52,Gregory Alan Isakov,Liars,774
2022-07-09 09:56,Briston Maroney,Freakin' Out On the Interstate,251906
2022-07-09 09:58,Black Pumas,Colors,81765
2022-07-09 10:11,Bishop Briggs,River,184134
2022-07-09 16:54,Asaf Avidan,My Tunnels Are Long And Dark These Days,110336
2022-07-09 18:25,Asaf Avidan,My Tunnels Are Long And Dark These Days,191657
2022-07-09 18:28,Areshi,When You Die,135159
2022-07-09 18:30,Sia,Bird Set Free,1771
2022-07-09 18:30,Poor Man's Poison,Hell's Comin' with Me,173000
2022-07-09 18:30,Gregory Alan Isakov,Dandelion Wine,1329
2022-07-09 18:31,Lorde,Liability,371
2022-07-09 18:31,Guitarricadelafuente,ABC,23
2022-07-09 18:31,Sam Smith,Fire On Fire,222
2022-07-09 18:31,Karaoke Pro,Way Down We Go (Originally Performed by Kaleo) - Instrumental Version,760
2022-07-09 18:31,Luca Hänni,She Got Me - Bonus Track,854
2022-07-09 18:31,Rosenfeld,Dangerous Woman,906
2022-07-09 18:31,Sam Smith,Fix You - Live,3583
2022-07-09 18:31,Billie Eilish,all the good girls go to hell,3927
2022-07-09 18:31,Lana Del Rey,Beautiful,4233
2022-07-09 18:31,Leiva,La Llamada,2520
2022-07-09 18:35,Matt Maeson,Dancing After Death,636
2022-07-09 18:35,Jack Johnson,Only The Ocean,2739
2022-07-09 18:35,Blondie,Heart Of Glass,252186
2022-07-09 18:35,Imagine Dragons,Warriors,417
2022-07-09 18:35,Coldplay,Green Eyes,802
2022-07-09 18:40,Guitarricadelafuente,ABC,28381
2022-07-09 18:40,AWOLNATION,Sail,259093
2022-07-09 18:43,The Last Shadow Puppets,The Age Of The Understatement,189560
2022-07-09 18:44,Bishop Briggs,River,18460
2022-07-09 18:45,The Lumineers,My Eyes,4184
2022-07-09 18:46,Matt Maeson,Dancing After Death - Stripped,31887
2022-07-09 18:47,The Score,Higher,53673
2022-07-09 18:47,Dan Owen,Hideaway,1364
2022-07-09 18:47,Cage The Elephant,Cigarette Daydreams,908
2022-07-09 18:47,Regina Spektor,Bleeding Heart,1596
2022-07-09 18:47,The Turtles,Happy Together,1605
2022-07-09 18:47,Chica Sobresalto,Selección Natural,229
2022-07-09 18:47,Oasis,Don't Look Back In Anger,553
2022-07-09 18:47,Royal Deluxe,Born for This,1473
2022-07-09 18:47,Ava Max,Kings & Queens,9410
2022-07-09 18:47,Guitarricadelafuente,Desde las Alturas,511
2022-07-09 18:47,Coldplay,Amsterdam,0
2022-07-09 18:47,Jonathan Roy,Keeping Me Alive - Acoustic,16951
2022-07-09 18:47,Cigarettes After Sex,Nothing's Gonna Hurt You Baby,895
2022-07-09 18:47,Nick Cave & The Bad Seeds,O Children,2658
2022-07-09 18:51,Kodaline,Hell Froze Over,225573
2022-07-09 18:53,Caro Emerald,Tangled Up - Lokee Remix,66701
2022-07-09 18:56,Billie Eilish,my boy,1187
2022-07-09 18:56,Cage The Elephant,Trouble,74905
2022-07-09 18:59,Sam Tinnesz,Play with Fire (feat. Yacht Money),180690
2022-07-09 19:00,Robbie Williams,Party Like a Russian,0
2022-07-09 19:00,Lana Del Rey,Cinnamon Girl,0
2022-07-09 19:00,Cults,Bad Things,495
2022-07-09 19:00,Imagine Dragons,Believer,0
2022-07-09 19:00,Asaf Avidan,My Tunnels Are Long And Dark These Days,1273
2022-07-09 19:00,KALEO,Save Yourself,0
2022-07-09 19:00,Black Pumas,Colors,949
2022-07-09 19:00,Leiva,Solaris,0
2022-07-09 19:00,Lord Huron,The Night We Met,0
2022-07-09 19:00,Sam Tinnesz,Hold on for Your Life (Acoustic),0
